Year,Party,State,Seats_Won,Vote_Share,Voter_Turnout,Total_Seats_National,National_Vote_Share,Party_Full
2014,BJP,Kerala,15,28.38,65.27,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Jharkhand,6,29.83,71.23,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Assam,9,32.31,71.17,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Punjab,6,32.81,65.75,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Chhattisgarh,9,29.08,70.88,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Haryana,4,29.96,68.96,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Uttarakhand,2,31.65,65.85,282,31.0,Bharatiya Janata Party (BJP)
2014,BJP,Delhi,5,29.37,61.98,282,31.0,Bharatiya Janata Party (BJP)
2014,INC,Uttar Pradesh,5,19.15,63.08,44,19.3,Indian National Congress (INC)
2014,INC,Maharashtra,3,18.7,61.97,44,19.3,Indian National Congress (INC)
2014,INC,West Bengal,4,21.61,62.92,44,19.3,Indian National Congress (INC)
2014,INC,Bihar,4,20.29,65.59,44,19.3,Indian National Congress (INC)
2014,INC,Tamil Nadu,4,18.76,66.45,44,19.3,Indian National Congress (INC)
2014,INC,Madhya Pradesh,1,20.45,68.01,44,19.3,Indian National Congress (INC)
2014,INC,Rajasthan,1,18.51,71.19,44,19.3,Indian National Congress (INC)
2014,INC,Karnataka,2,19.31,70.5,44,19.3,Indian National Congress (INC)
2014,INC,Andhra Pradesh,2,19.79,69.38,44,19.3,Indian National Congress (INC)
2014,INC,Gujarat,3,19.04,66.15,44,19.3,Indian National Congress (INC)
2014,INC,Odisha,1,22.1,68.37,44,19.3,Indian National Congress (INC)
2014,INC,Telangana,0,21.48,66.21,44,19.3,Indian National Congress (INC)
2014,INC,Kerala,0,19.6,65.57,44,19.3,Indian National Congress (INC)
2014,INC,Jharkhand,1,17.52,69.66,44,19.3,Indian National Congress (INC)
2014,INC,Assam,1,16.63,71.12,44,19.3,Indian National Congress (INC)
2014,INC,Punjab,1,18.05,66.09,44,19.3,Indian National Congress (INC)
2014,INC,Chhattisgarh,1,18.13,63.33,44,19.3,Indian National Congress (INC)
2014,INC,Haryana,0,18.09,69.2,44,19.3,Indian National Congress (INC)
2014,INC,Uttarakhand,0,17.66,63.06,44,19.3,Indian National Congress (INC)
2014,INC,Delhi,0,21.94,64.83,44,19.3,Indian National Congress (INC)
2014,AITC,Uttar Pradesh,8,3.71,63.19,34,3.8,All India Trinamool Congress
2014,AITC,Maharashtra,4,3.56,68.5,34,3.8,All India Trinamool Congress
2014,AITC,West Bengal,4,1.1,62.37,34,3.8,All India Trinamool Congress
2014,AITC,Bihar,3,2.49,63.24,34,3.8,All India Trinamool Congress
2014,AITC,Tamil Nadu,1,0.93,69.14,34,3.8,All India Trinamool Congress
2014,AITC,Madhya Pradesh,1,3.61,67.46,34,3.8,All India Trinamool Congress
2014,AITC,Rajasthan,1,0.96,69.24,34,3.8,All India Trinamool Congress
2014,AITC,Karnataka,0,5.37,70.33,34,3.8,All India Trinamool Congress
2014,AITC,Andhra Pradesh,1,4.01,66.17,34,3.8,All India Trinamool Congress
2014,AITC,Gujarat,1,6.12,70.34,34,3.8,All India Trinamool Congress
2014,AITC,Odisha,1,4.49,70.67,34,3.8,All India Trinamool Congress
2014,AITC,Telangana,1,3.85,65.93,34,3.8,All India Trinamool Congress
2014,AITC,Kerala,1,6.55,62.83,34,3.8,All India Trinamool Congress
2014,AITC,Jharkhand,1,2.5,64.19,34,3.8,All India Trinamool Congress
2014,AITC,Assam,0,6.79,61.95,34,3.8,All India Trinamool Congress
2014,AITC,Punjab,1,1.3,62.95,34,3.8,All India Trinamool Congress
2014,AITC,Chhattisgarh,0,3.86,63.99,34,3.8,All India Trinamool Congress
2014,AITC,Haryana,0,1.32,64.43,34,3.8,All India Trinamool Congress
2014,AITC,Uttarakhand,0,6.47,64.75,34,3.8,All India Trinamool Congress
2014,AITC,Delhi,0,6.26,61.46,34,3.8,All India Trinamool Congress
2014,SP,Uttar Pradesh,1,6.09,62.31,5,3.4,Samajwadi Party
2014,SP,Maharashtra,0,6.16,66.78,5,3.4,Samajwadi Party
2014,SP,West Bengal,0,1.95,65.9,5,3.4,Samajwadi Party
2014,SP,Bihar,0,4.8,71.35,5,3.4,Samajwadi Party
2014,SP,Tamil Nadu,0,3.63,66.73,5,3.4,Samajwadi Party
2014,SP,Madhya Pradesh,0,1.41,71.17,5,3.4,Samajwadi Party
2014,SP,Rajasthan,0,3.39,67.43,5,3.4,Samajwadi Party
2014,SP,Karnataka,0,3.66,68.35,5,3.4,Samajwadi Party
2014,SP,Andhra Pradesh,0,6.34,67.51,5,3.4,Samajwadi Party
2014,SP,Gujarat,0,5.03,63.1,5,3.4,Samajwadi Party
2014,SP,Odisha,0,2.48,65.72,5,3.4,Samajwadi Party
2014,SP,Telangana,0,3.31,69.34,5,3.4,Samajwadi Party
2014,SP,Kerala,0,2.45,69.5,5,3.4,Samajwadi Party
2014,SP,Jharkhand,0,1.75,66.45,5,3.4,Samajwadi Party
2014,SP,Assam,0,0.45,67.88,5,3.4,Samajwadi Party
2014,SP,Punjab,0,3.07,71.07,5,3.4,Samajwadi Party
2014,SP,Chhattisgarh,0,5.58,62.79,5,3.4,Samajwadi Party
2014,SP,Haryana,0,5.61,67.23,5,3.4,Samajwadi Party
2014,SP,Uttarakhand,0,2.63,62.32,5,3.4,Samajwadi Party
2014,SP,Delhi,0,2.77,70.07,5,3.4,Samajwadi Party
2014,AIADMK,Uttar Pradesh,4,6.1,70.98,37,3.3,All India Anna DMK
2014,AIADMK,Maharashtra,2,2.39,70.36,37,3.3,All India Anna DMK
2014,AIADMK,West Bengal,5,2.96,64.61,37,3.3,All India Anna DMK
2014,AIADMK,Bihar,3,4.43,64.13,37,3.3,All India Anna DMK
2014,AIADMK,Tamil Nadu,3,0.61,61.89,37,3.3,All India Anna DMK
2014,AIADMK,Madhya Pradesh,1,2.42,64.56,37,3.3,All India Anna DMK
2014,AIADMK,Rajasthan,1,2.22,63.32,37,3.3,All India Anna DMK
2014,AIADMK,Karnataka,1,6.15,65.51,37,3.3,All India Anna DMK
2014,AIADMK,Andhra Pradesh,1,3.76,71.23,37,3.3,All India Anna DMK
2014,AIADMK,Gujarat,1,4.39,68.56,37,3.3,All India Anna DMK
2014,AIADMK,Odisha,1,0.83,68.17,37,3.3,All India Anna DMK
2014,AIADMK,Telangana,0,3.88,68.8,37,3.3,All India Anna DMK
2014,AIADMK,Kerala,1,5.35,61.7,37,3.3,All India Anna DMK
2014,AIADMK,Jharkhand,1,3.06,63.58,37,3.3,All India Anna DMK
2014,AIADMK,Assam,0,6.02,62.13,37,3.3,All India Anna DMK
2014,AIADMK,Punjab,0,2.39,67.6,37,3.3,All India Anna DMK
2014,AIADMK,Chhattisgarh,0,1.05,64.3,37,3.3,All India Anna DMK
2014,AIADMK,Haryana,0,1.58,65.51,37,3.3,All India Anna DMK
2014,AIADMK,Uttarakhand,0,1.6,65.07,37,3.3,All India Anna DMK
2014,AIADMK,Delhi,0,6.16,70.95,37,3.3,All India Anna DMK
2014,TDP,Uttar Pradesh,3,1.05,62.08,16,2.6,Telugu Desam Party
2014,TDP,Maharashtra,1,1.2,66.46,16,2.6,Telugu Desam Party
2014,TDP,West Bengal,1,4.75,69.85,16,2.6,Telugu Desam Party
2014,TDP,Bihar,1,3.72,64.53,16,2.6,Telugu Desam Party
2014,TDP,Tamil Nadu,0,3.81,61.5,16,2.6,Telugu Desam Party
2014,TDP,Madhya Pradesh,0,1.58,68.33,16,2.6,Telugu Desam Party
2014,TDP,Rajasthan,1,1.42,69.52,16,2.6,Telugu Desam Party
2014,TDP,Karnataka,0,2.28,68.67,16,2.6,Telugu Desam Party
2014,TDP,Andhra Pradesh,1,5.52,63.65,16,2.6,Telugu Desam Party
2014,TDP,Gujarat,1,3.26,70.55,16,2.6,Telugu Desam Party
2014,TDP,Odisha,0,4.11,67.08,16,2.6,Telugu Desam Party
2014,TDP,Telangana,0,2.45,64.74,16,2.6,Telugu Desam Party
2014,TDP,Kerala,0,4.93,67.09,16,2.6,Telugu Desam Party
2014,TDP,Jharkhand,0,2.71,61.91,16,2.6,Telugu Desam Party
2014,TDP,Assam,0,2.55,64.5,16,2.6,Telugu Desam Party
2014,TDP,Punjab,0,2.62,64.63,16,2.6,Telugu Desam Party
2014,TDP,Chhattisgarh,0,2.38,62.73,16,2.6,Telugu Desam Party
2014,TDP,Haryana,0,4.81,68.48,16,2.6,Telugu Desam Party
2014,TDP,Uttarakhand,0,4.26,69.48,16,2.6,Telugu Desam Party
2014,TDP,Delhi,0,0.28,67.84,16,2.6,Telugu Desam Party
2014,Others,Uttar Pradesh,29,37.06,67.86,125,36.6,Other Parties
2014,Others,Maharashtra,12,36.77,61.74,125,36.6,Other Parties
2014,Others,West Bengal,12,34.09,65.75,125,36.6,Other Parties
2014,Others,Bihar,8,36.87,62.73,125,36.6,Other Parties
2014,Others,Tamil Nadu,12,38.37,63.03,125,36.6,Other Parties
2014,Others,Madhya Pradesh,4,34.47,70.17,125,36.6,Other Parties
2014,Others,Rajasthan,6,36.4,62.47,125,36.6,Other Parties
2014,Others,Karnataka,8,38.81,69.68,125,36.6,Other Parties
2014,Others,Andhra Pradesh,7,34.05,62.52,125,36.6,Other Parties
2014,Others,Gujarat,3,35.14,62.76,125,36.6,Other Parties
2014,Others,Odisha,4,35.91,70.83,125,36.6,Other Parties
2014,Others,Telangana,5,38.61,68.5,125,36.6,Other Parties
2014,Others,Kerala,2,38.02,64.15,125,36.6,Other Parties
2014,Others,Jharkhand,4,35.65,71.38,125,36.6,Other Parties
2014,Others,Assam,2,35.27,70.71,125,36.6,Other Parties
2014,Others,Punjab,1,37.78,68.65,125,36.6,Other Parties
2014,Others,Chhattisgarh,4,39.45,71.16,125,36.6,Other Parties
2014,Others,Haryana,1,38.53,67.86,125,36.6,Other Parties
2014,Others,Uttarakhand,1,34.37,67.9,125,36.6,Other Parties
2014,Others,Delhi,2,39.07,65.79,125,36.6,Other Parties
2019,BJP,Uttar Pradesh,24,36.57,70.66,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Maharashtra,37,37.16,62.95,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,West Bengal,24,37.21,71.69,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Bihar,29,36.27,67.65,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Tamil Nadu,12,40.24,66.0,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Madhya Pradesh,18,36.53,69.23,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Rajasthan,18,38.69,65.08,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Karnataka,14,35.15,68.96,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Andhra Pradesh,7,37.99,71.1,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Gujarat,24,37.09,66.99,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Odisha,7,38.42,70.61,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Telangana,7,36.93,70.79,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Kerala,18,35.86,67.91,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Jharkhand,5,35.01,71.51,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Assam,12,38.96,62.89,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Punjab,11,37.03,65.82,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Chhattisgarh,7,34.95,69.97,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Haryana,7,35.52,64.28,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Uttarakhand,2,34.74,68.28,303,37.4,Bharatiya Janata Party (BJP)
2019,BJP,Delhi,6,34.5,62.89,303,37.4,Bharatiya Janata Party (BJP)
2019,INC,Uttar Pradesh,9,21.42,65.67,52,19.5,Indian National Congress (INC)
2019,INC,Maharashtra,4,20.08,65.14,52,19.5,Indian National Congress (INC)
2019,INC,West Bengal,2,20.91,68.66,52,19.5,Indian National Congress (INC)
2019,INC,Bihar,4,20.95,69.15,52,19.5,Indian National Congress (INC)
2019,INC,Tamil Nadu,2,18.61,63.66,52,19.5,Indian National Congress (INC)
2019,INC,Madhya Pradesh,1,20.56,70.99,52,19.5,Indian National Congress (INC)
2019,INC,Rajasthan,4,20.27,64.24,52,19.5,Indian National Congress (INC)
2019,INC,Karnataka,1,21.38,68.19,52,19.5,Indian National Congress (INC)
2019,INC,Andhra Pradesh,3,21.19,69.43,52,19.5,Indian National Congress (INC)
2019,INC,Gujarat,3,16.84,69.88,52,19.5,Indian National Congress (INC)
2019,INC,Odisha,3,18.22,68.8,52,19.5,Indian National Congress (INC)
2019,INC,Telangana,1,22.25,62.73,52,19.5,Indian National Congress (INC)
2019,INC,Kerala,2,17.5,69.52,52,19.5,Indian National Congress (INC)
2019,INC,Jharkhand,0,17.91,67.34,52,19.5,Indian National Congress (INC)
2019,INC,Assam,2,17.77,63.84,52,19.5,Indian National Congress (INC)
2019,INC,Punjab,1,19.5,71.52,52,19.5,Indian National Congress (INC)
2019,INC,Chhattisgarh,0,20.38,64.73,52,19.5,Indian National Congress (INC)
2019,INC,Haryana,0,20.6,68.34,52,19.5,Indian National Congress (INC)
2019,INC,Uttarakhand,0,18.36,66.88,52,19.5,Indian National Congress (INC)
2019,INC,Delhi,0,22.4,65.32,52,19.5,Indian National Congress (INC)
2019,DMK,Uttar Pradesh,2,1.43,68.05,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Maharashtra,1,4.79,65.06,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,West Bengal,2,-0.08,68.97,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Bihar,2,0.31,72.08,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Tamil Nadu,1,4.97,69.17,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Madhya Pradesh,1,0.43,65.44,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Rajasthan,0,0.16,63.45,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Karnataka,1,4.07,63.81,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Andhra Pradesh,0,3.16,64.37,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Gujarat,0,0.3,71.64,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Odisha,1,1.42,68.96,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Telangana,0,3.36,69.23,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Kerala,1,0.9,62.79,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Jharkhand,0,4.65,68.09,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Assam,0,5.25,64.04,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Punjab,0,3.35,72.2,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Chhattisgarh,0,3.42,64.84,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Haryana,0,-0.06,70.21,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Uttarakhand,0,1.6,68.71,23,2.3,Dravida Munnetra Kazhagam
2019,DMK,Delhi,0,1.93,65.5,23,2.3,Dravida Munnetra Kazhagam
2019,AITC,Uttar Pradesh,4,6.72,71.81,22,4.1,All India Trinamool Congress
2019,AITC,Maharashtra,1,6.35,69.77,22,4.1,All India Trinamool Congress
2019,AITC,West Bengal,1,1.5,65.08,22,4.1,All India Trinamool Congress
2019,AITC,Bihar,2,4.9,69.61,22,4.1,All India Trinamool Congress
2019,AITC,Tamil Nadu,1,5.42,62.68,22,4.1,All India Trinamool Congress
2019,AITC,Madhya Pradesh,1,4.86,63.86,22,4.1,All India Trinamool Congress
2019,AITC,Rajasthan,1,2.51,68.92,22,4.1,All India Trinamool Congress
2019,AITC,Karnataka,1,4.68,63.47,22,4.1,All India Trinamool Congress
2019,AITC,Andhra Pradesh,0,6.56,65.1,22,4.1,All India Trinamool Congress
2019,AITC,Gujarat,1,7.1,64.51,22,4.1,All India Trinamool Congress
2019,AITC,Odisha,0,5.08,72.05,22,4.1,All India Trinamool Congress
2019,AITC,Telangana,1,4.12,70.35,22,4.1,All India Trinamool Congress
2019,AITC,Kerala,0,6.96,72.04,22,4.1,All India Trinamool Congress
2019,AITC,Jharkhand,0,2.9,63.4,22,4.1,All India Trinamool Congress
2019,AITC,Assam,0,6.0,66.18,22,4.1,All India Trinamool Congress
2019,AITC,Punjab,0,3.15,72.21,22,4.1,All India Trinamool Congress
2019,AITC,Chhattisgarh,0,3.6,64.07,22,4.1,All India Trinamool Congress
2019,AITC,Haryana,0,6.03,65.21,22,4.1,All India Trinamool Congress
2019,AITC,Uttarakhand,0,1.44,63.6,22,4.1,All India Trinamool Congress
2019,AITC,Delhi,0,6.67,67.37,22,4.1,All India Trinamool Congress
2019,YSRCP,Uttar Pradesh,5,2.18,69.49,22,2.5,YSR Congress Party
2019,YSRCP,Maharashtra,2,0.54,66.01,22,2.5,YSR Congress Party
2019,YSRCP,West Bengal,2,-0.08,66.02,22,2.5,YSR Congress Party
2019,YSRCP,Bihar,1,5.48,67.15,22,2.5,YSR Congress Party
2019,YSRCP,Tamil Nadu,2,2.09,70.36,22,2.5,YSR Congress Party
2019,YSRCP,Madhya Pradesh,1,4.82,66.51,22,2.5,YSR Congress Party
2019,YSRCP,Rajasthan,1,3.28,66.57,22,2.5,YSR Congress Party
2019,YSRCP,Karnataka,0,0.06,62.57,22,2.5,YSR Congress Party
2019,YSRCP,Andhra Pradesh,1,0.92,64.52,22,2.5,YSR Congress Party
2019,YSRCP,Gujarat,1,1.42,67.46,22,2.5,YSR Congress Party
2019,YSRCP,Odisha,0,5.26,70.92,22,2.5,YSR Congress Party
2019,YSRCP,Telangana,1,1.94,70.02,22,2.5,YSR Congress Party
2019,YSRCP,Kerala,0,-0.45,62.6,22,2.5,YSR Congress Party
2019,YSRCP,Jharkhand,0,2.23,67.58,22,2.5,YSR Congress Party
2019,YSRCP,Assam,0,2.04,69.58,22,2.5,YSR Congress Party
2019,YSRCP,Punjab,0,3.89,64.73,22,2.5,YSR Congress Party
2019,YSRCP,Chhattisgarh,0,3.03,64.51,22,2.5,YSR Congress Party
2019,YSRCP,Haryana,0,3.27,70.7,22,2.5,YSR Congress Party
2019,YSRCP,Uttarakhand,0,1.05,71.07,22,2.5,YSR Congress Party
2019,YSRCP,Delhi,0,2.19,67.28,22,2.5,YSR Congress Party
2019,SS,Uttar Pradesh,2,2.86,65.99,18,2.1,Shiv Sena
2019,SS,Maharashtra,2,1.98,67.26,18,2.1,Shiv Sena
2019,SS,West Bengal,1,4.6,70.41,18,2.1,Shiv Sena
2019,SS,Bihar,1,3.41,68.26,18,2.1,Shiv Sena
2019,SS,Tamil Nadu,1,0.25,67.04,18,2.1,Shiv Sena
2019,SS,Madhya Pradesh,0,4.59,65.75,18,2.1,Shiv Sena
2019,SS,Rajasthan,1,2.3,68.72,18,2.1,Shiv Sena
2019,SS,Karnataka,1,-0.12,66.16,18,2.1,Shiv Sena
2019,SS,Andhra Pradesh,0,2.84,66.87,18,2.1,Shiv Sena
2019,SS,Gujarat,1,0.42,64.05,18,2.1,Shiv Sena
2019,SS,Odisha,0,4.66,69.5,18,2.1,Shiv Sena
2019,SS,Telangana,0,2.2,63.24,18,2.1,Shiv Sena
2019,SS,Kerala,1,3.1,65.25,18,2.1,Shiv Sena
2019,SS,Jharkhand,0,-0.24,72.06,18,2.1,Shiv Sena
2019,SS,Assam,0,2.99,64.85,18,2.1,Shiv Sena
2019,SS,Punjab,0,3.76,69.13,18,2.1,Shiv Sena
2019,SS,Chhattisgarh,0,4.45,63.19,18,2.1,Shiv Sena
2019,SS,Haryana,0,0.59,72.28,18,2.1,Shiv Sena
2019,SS,Uttarakhand,0,3.5,69.25,18,2.1,Shiv Sena
2019,SS,Delhi,0,0.53,65.21,18,2.1,Shiv Sena
2019,JDU,Uttar Pradesh,2,-0.09,62.6,16,1.5,Janata Dal (United)
2019,JDU,Maharashtra,2,4.29,65.82,16,1.5,Janata Dal (United)
2019,JDU,West Bengal,1,-1.46,69.2,16,1.5,Janata Dal (United)
2019,JDU,Bihar,1,-0.62,64.0,16,1.5,Janata Dal (United)
2019,JDU,Tamil Nadu,1,2.2,62.85,16,1.5,Janata Dal (United)
2019,JDU,Madhya Pradesh,1,0.35,66.09,16,1.5,Janata Dal (United)
2019,JDU,Rajasthan,1,3.37,66.4,16,1.5,Janata Dal (United)
2019,JDU,Karnataka,1,0.94,70.12,16,1.5,Janata Dal (United)
2019,JDU,Andhra Pradesh,0,3.89,71.48,16,1.5,Janata Dal (United)
2019,JDU,Gujarat,0,4.12,70.66,16,1.5,Janata Dal (United)
2019,JDU,Odisha,0,-0.29,70.45,16,1.5,Janata Dal (United)
2019,JDU,Telangana,0,0.23,71.92,16,1.5,Janata Dal (United)
2019,JDU,Kerala,0,-0.6,67.78,16,1.5,Janata Dal (United)
2019,JDU,Jharkhand,0,2.37,62.57,16,1.5,Janata Dal (United)
2019,JDU,Assam,0,-1.23,63.83,16,1.5,Janata Dal (United)
2019,JDU,Punjab,0,1.9,71.72,16,1.5,Janata Dal (United)
2019,JDU,Chhattisgarh,0,3.44,62.53,16,1.5,Janata Dal (United)
2019,JDU,Haryana,0,1.26,67.39,16,1.5,Janata Dal (United)
2019,JDU,Uttarakhand,0,2.61,67.43,16,1.5,Janata Dal (United)
2019,JDU,Delhi,0,1.41,63.89,16,1.5,Janata Dal (United)
2019,Others,Uttar Pradesh,17,28.63,71.12,87,30.6,Other Parties
2019,Others,Maharashtra,9,28.54,72.02,87,30.6,Other Parties
2019,Others,West Bengal,7,28.04,68.67,87,30.6,Other Parties
2019,Others,Bihar,5,32.42,70.58,87,30.6,Other Parties
2019,Others,Tamil Nadu,11,30.61,66.95,87,30.6,Other Parties
2019,Others,Madhya Pradesh,6,28.39,67.87,87,30.6,Other Parties
2019,Others,Rajasthan,4,28.14,66.58,87,30.6,Other Parties
2019,Others,Karnataka,7,32.74,63.39,87,30.6,Other Parties
2019,Others,Andhra Pradesh,2,29.18,71.15,87,30.6,Other Parties
2019,Others,Gujarat,2,31.92,63.41,87,30.6,Other Parties
2019,Others,Odisha,4,29.74,70.29,87,30.6,Other Parties
2019,Others,Telangana,2,31.44,64.76,87,30.6,Other Parties
2019,Others,Kerala,4,32.84,63.67,87,30.6,Other Parties
2019,Others,Jharkhand,3,31.16,63.67,87,30.6,Other Parties
2019,Others,Assam,2,28.57,69.4,87,30.6,Other Parties
2019,Others,Punjab,3,28.23,67.46,87,30.6,Other Parties
2019,Others,Chhattisgarh,2,33.22,67.54,87,30.6,Other Parties
2019,Others,Haryana,2,30.81,66.34,87,30.6,Other Parties
2019,Others,Uttarakhand,1,30.56,67.12,87,30.6,Other Parties
2019,Others,Delhi,1,32.68,70.72,87,30.6,Other Parties
